episode_uid,subject,session_stamp,vehicle_file,episode_index_in_record,episode_start_s,episode_end_s,episode_duration_s,condition_peak_s,vehicle_response_onset_s,driver_action_onset_s,vehicle_peak_s,driver_peak_s,response_order,driver_minus_vehicle_onset_s,vehicle_risk_level,vehicle_component_count,vehicle_score_peak,condition_score_peak,driver_score_peak,driver_response_type,anchor_quality,is_low_mu_context,is_curve_context,is_roll_context,is_lateral_dynamic_context,min_mu,median_speed_kmh,peak_abs_ay,peak_abs_yaw_rate,peak_abs_roll_rate,peak_abs_roll,steer_angle_range,steer_rate_peak,brake_range,speed_range_kmh,lat_offset_range,recommended_model_window_start_s,recommended_model_window_end_s,road_module_names,road_design_categories,nearest_road_candidate_s,nearest_road_candidate_delta_s,episode_group_id,episode_group_cn,episode_reason_cn,recommended_task_cn,review_panel_path,trajectory_3d_path,has_review_panel_v1_1,has_trajectory_3d_v1_1,manual_decision_v1_1,manual_decision_reason_v1_1,is_train_candidate_v1_1,is_control_candidate_v1_1,is_discarded_v1_1
rec_v1_byx_2025_09_28_17_25_18_0017,byx,2025_09_28_17_25_18,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_25_18_vehicle.csv,17,499.145,501.465,2.319999999999993,499.454,499.394,,499.454,499.289,缺少一方起点,,极强,2,4.0,4.0,0.7329486701018866,无明显操作,正常,False,False,True,True,1.0,130.69442857142857,2.4947954761904763,0.0800995952380952,0.124657738095238,0.0323710476190476,0.7126510238095237,3.5579380952284536,0.0,2.978547619047617,3.439547380952381,497.145,503.465,,,494.159,-6.145999999999958,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\conservative_extreme_保守\弱操作极限样本\rec_v1_byx_2025_09_28_17_25_18_0017.png,,True,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_byx_2025_09_28_17_25_18_0021,byx,2025_09_28_17_25_18,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_25_18_vehicle.csv,21,562.14,567.399,5.259000000000015,564.255,563.739,563.589,564.255,563.619,驾驶员先动,-0.1499999999999772,极强,2,4.0,4.0,1.0766077720624276,弱操作,正常,False,False,True,True,1.0,139.44403571428572,3.2862816666666665,0.0984133571428571,0.1411358095238095,0.0435092619047619,1.0315766904761905,5.226155612380698,0.0,3.885880952380973,3.4802066666666667,560.14,569.399,,,555.487,-9.282500000000027,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\conservative_extreme_保守\弱操作极限样本\rec_v1_byx_2025_09_28_17_25_18_0021.png,,True,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_byx_2025_09_28_17_35_43_0000,byx,2025_09_28_17_35_43,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_35_43_vehicle.csv,0,10.41,19.775,9.364999999999998,19.41,10.41,18.155,19.41,18.195,车辆先变化,7.745000000000001,极强,2,4.0,4.0,3.2,制动为主,正常,True,False,True,False,0.8,0.0007155260588235,0.3062387352941176,0.0197748558823529,0.9739426764705884,0.0874947882352941,0.7875547647058824,1.371898788927286,0.60345,5.22067205882353,0.0222068652941176,8.41,21.775,,,0.0,-15.0925,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\conservative_extreme_保守\弱操作极限样本\rec_v1_byx_2025_09_28_17_35_43_0000.png,,True,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_byx_2025_09_28_17_35_43_0001,byx,2025_09_28_17_35_43,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_35_43_vehicle.csv,1,47.635,56.08,8.445,48.175,48.03,47.94,48.175,47.985,驾驶员先动,-0.0900000000000034,极强,5,4.0,4.0,1.0726777001119083,弱操作,正常,True,False,True,True,0.8,79.56774852941176,5.254789705882353,0.2596456470588235,0.8720565588235294,0.2009421764705882,1.4507845588235293,2.5662637370232533,0.0,5.961552941176478,3.161157647058824,45.635,58.08,middle_section,连续超车负荷事件段,53.28,1.4224999999999994,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\conservative_extreme_保守\弱操作极限样本\rec_v1_byx_2025_09_28_17_35_43_0001.png,,True,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_byx_2025_09_28_17_35_43_0002,byx,2025_09_28_17_35_43,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_35_43_vehicle.csv,2,73.035,73.8,0.7650000000000006,73.045,73.04,,73.045,73.035,缺少一方起点,,极强,1,4.0,4.0,0.3,无明显操作,事件很短,True,False,False,True,0.8,80.92653529411764,0.8888668529411765,0.0411979088235294,0.0303759235294117,0.0125907588235294,0.2251115882352941,0.5661750399654502,0.0,0.2023499999999956,3.43144,71.035,75.8,,,75.805,2.387500000000017,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\conservative_extreme_保守\弱操作极限样本\rec_v1_byx_2025_09_28_17_35_43_0002.png,,True,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_byx_2025_09_28_17_35_43_0004,byx,2025_09_28_17_35_43,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_35_43_vehicle.csv,4,97.4,100.3,2.8999999999999915,97.41,97.405,97.855,97.41,97.945,车辆先变化,0.4500000000000028,极强,3,4.0,4.0,1.205840389539102,弱操作,可能切在事件中段,True,False,True,True,0.8,85.17656029411765,3.918814705882353,0.2090351764705882,0.6076096470588235,0.0810278088235294,1.2383468235294115,2.884840865051407,0.0,0.289438235294142,2.4273626470588234,95.4,102.3,middle_section,连续超车负荷事件段,95.405,-3.444999999999993,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\conservative_extreme_保守\弱操作极限样本\rec_v1_byx_2025_09_28_17_35_43_0004.png,,True,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_byx_2025_09_28_17_35_43_0008,byx,2025_09_28_17_35_43,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_35_43_vehicle.csv,8,150.52,155.795,5.274999999999977,152.02,151.75,,152.02,154.235,缺少一方起点,,极强,2,4.0,4.0,0.9005045409258466,弱操作,正常,True,False,True,True,0.8,140.4643676470588,3.1325344117647056,0.1187753235294117,0.1619817352941176,0.0458350294117647,1.1359115,2.1543583391000687,0.0,1.5116176470588414,3.442784117647059,148.52,157.795,,,171.86,18.70250000000001,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\conservative_extreme_保守\弱操作极限样本\rec_v1_byx_2025_09_28_17_35_43_0008.png,,True,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_byx_2025_09_28_17_35_43_0011,byx,2025_09_28_17_35_43,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_35_43_vehicle.csv,11,243.125,247.88,4.754999999999996,243.135,243.13,246.455,243.135,246.52,车辆先变化,3.325000000000017,极强,2,4.0,4.0,1.1201275728928666,弱操作,可能切在事件中段,True,False,True,True,0.8,128.39964705882352,3.817861176470589,0.1196124411764705,0.1272362352941176,0.0551039794117647,1.4310315882352942,2.679782352942496,0.0,3.407294117647069,3.4224470588235296,241.125,249.88,middle_section,连续超车负荷事件段,245.2,-0.3025000000000091,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\conservative_extreme_保守\弱操作极限样本\rec_v1_byx_2025_09_28_17_35_43_0011.png,,True,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_byx_2025_09_28_17_35_43_0023,byx,2025_09_28_17_35_43,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_35_43_vehicle.csv,23,511.395,519.41,8.014999999999986,511.72,511.715,,511.72,516.475,缺少一方起点,,极强,5,4.0,4.0,0.7877345672732202,无明显操作,正常,False,False,True,True,1.0,102.0383382352941,5.969479999999999,0.2251189999999999,0.1293546470588235,0.0830536617647058,1.6165935588235292,1.884568546714517,0.0,5.565802941176486,3.4591741176470583,509.395,521.41,differentmu_road,低附着路段,514.372,-1.030499999999961,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\conservative_extreme_保守\弱操作极限样本\rec_v1_byx_2025_09_28_17_35_43_0023.png,,True,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_byx_2025_09_28_17_35_43_0024,byx,2025_09_28_17_35_43,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_35_43_vehicle.csv,24,522.145,526.165,4.019999999999982,522.205,522.195,523.62,522.205,523.625,车辆先变化,1.4249999999999543,极强,2,4.0,4.0,1.0501549173800169,弱操作,可能切在事件中段,False,False,True,True,1.0,112.61097058823528,4.171378529411765,0.1445651764705882,0.1533185588235294,0.0606873705882353,1.333205411764706,2.5123804498292746,0.0,10.008117647058825,3.477568529411765,520.145,528.165,differentmu_road,低附着路段,528.153,3.9980000000000473,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\conservative_extreme_保守\弱操作极限样本\rec_v1_byx_2025_09_28_17_35_43_0024.png,,True,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_byx_2025_09_28_17_46_00_0004,byx,2025_09_28_17_46_00,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,4,104.9,106.741,1.840999999999994,105.216,105.175,,105.216,104.981,缺少一方起点,,极强,3,4.0,4.0,0.6674876927220971,无明显操作,正常,True,False,True,True,0.8,125.68947727272727,4.229543636363637,0.1478692121212121,0.7970588939393939,0.0846003439393939,0.8085316212121212,3.03095372818848,0.0,2.4044696969696986,2.3126001515151517,102.9,108.741,,,101.05,-4.770500000000013,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\conservative_extreme_保守\弱操作极限样本\rec_v1_byx_2025_09_28_17_46_00_0004.png,,True,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_byx_2025_09_28_17_46_00_0009,byx,2025_09_28_17_46_00,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,9,246.115,250.52,4.405000000000001,247.011,246.905,246.656,247.011,246.691,驾驶员先动,-0.2489999999999952,极强,2,4.0,4.0,1.1550904756068685,弱操作,正常,True,False,True,True,0.8,124.3048787878788,2.895388333333333,0.117089409090909,0.1583446212121212,0.038030103030303,1.0930440757575757,5.245079155179667,0.0,9.31771212121211,3.4685565151515148,244.115,252.52,fix_road|middle_section,施工/维修变道/道路受限|连续超车负荷事件段,249.305,0.9875000000000114,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\conservative_extreme_保守\弱操作极限样本\rec_v1_byx_2025_09_28_17_46_00_0009.png,,True,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_byx_2025_09_28_17_46_00_0015,byx,2025_09_28_17_46_00,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,15,359.811,361.866,2.055000000000007,361.125,360.786,360.661,361.125,360.711,驾驶员先动,-0.125,极强,2,4.0,4.0,1.0520976218058535,弱操作,正常,True,False,True,True,0.8,107.13965151515151,2.068748484848485,0.0935658181818181,0.136132696969697,0.0313480454545454,1.0018534242424242,4.777405252561473,0.0,5.810363636363633,3.4419807575757577,357.811,363.866,,,354.501,-6.337499999999977,conservative_extreme,保守/弱操作极限样本,车辆动态强但驾驶员转向不强,车辆状态预测+驾驶员类型分类,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\conservative_extreme_保守\弱操作极限样本\rec_v1_byx_2025_09_28_17_46_00_0015.png,,True,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
